PRODUTO_ID,NCM,EAN,DESCRICAO,APRESENTACAO,QUANTIDADE,TOTAL_BRUTO,TOTAL_LIQUIDO,PROD_SALDO,VALOR_ULT_COMPRA,,SOMA TOTAL,Produtos A,Produtos B,Produtos C
19981,33062000,7891020000000,FIO DENT COLG MENTA 50M,,12,78,78,-1,5.949999809,,,,,
15674,21069030,7898280000000,GUARAN�  A�AO,50GR,6,78,71.5,0,7.130000114,,,,,
2110,30045090,7897600000000,CEWIN COMPR. C/30              *,COMPR C/30,3,77.8200016,62.25,7,20.65999985,,,,,
12744,30049099,7896000000000,CELERGIN C/20 COMPR.,CX C/20 COMP                                      ,4,77.51000023,44.63000011,6,6.28000021,,,,,
18491,30049099,7894920000000,ACETILCISTEINA,20mg xpe fr 120ml inf,3,77.48999977,38.72999954,0,8.00399971,,,,,
20906,30049099,7895300000000,SINVASTATINA 20MG 30COMP,20mg cx 2bl x 15 comp rev,3,77.25,38.60999966,-1,5.28000021,,,,,
20937,30049099,7899100000000,LEVOFLOXACINO 500MG 10COMP ,500 mg com rev ct bl al plas inc x 10,1,77.11000061,61.68999863,3,15.53999996,,,,,
1052,30049099,7891320000000,SIMECO PLUS 240ML,240 ML,2,77.08000183,61.67000008,2,29.29999924,,,,,
19096,30049078,7896090000000,TARFIC,"1,0mg pom bg 10g",1,76.83999634,61.47000122,0,53.90999985,,,,,
20364,30049099,7896000000000,HORMOSKIN,creme derm bg 15g,1,76.80000305,61.43999863,0,57.61999893,,,,,
7240,30049079,7896270000000,"NARAMIG 2,5 MG.C/04 COMPR. GLAXO","C/04 COMPR.2,5 MG  GLAXO",4,76.62000275,61.29999924,2,14.59000015,,,,,
21013,30049079,7891720000000,CLORIDRATO DE SOTALOL 160MG 30 COMP,160mg fr 30 comp,1,76.52999878,38.25999832,0,17.79000092,,,,,
20595,82121020,7501000000000,PRESTO3 REG PB L4P3,,5,76.50000095,76.50000095,7,12.78750038,,,,,
8932,30049042,7896240000000,ABLOK 50 MG CX C/30,50MG CX C/30 COMP,3,76.36000061,61.07999992,1,18.17000008,,,,,
16336,30066000,7891110000000,YASMIN,21 COMPRIMIDOS,1,76.30999756,57.22999954,0,52.09000015,,,,,
20953,30049045,7896110000000,TYLIDOL GOTAS 15ML ,200mg/ml sol fr gts 15ml,9,76.30999708,42.57999849,3,1.382500052,,,,,
15776,30049069,7896110000000,"ICTUS 3,125 MG",30 COMPRIMIDOS,2,76.12000275,41.27999878,3,26.14999962,,,,,
16182,30049099,7896690000000,FLORAX SM ADULTO,5 FLACONETES,2,76.06000137,60.84000015,1,26.73999977,,,,,
12743,30049099,7896000000000,CELERGIN XAROPE 120 ML,XPE FR 120ML                                      ,3,76.02000046,38.01000023,0,8.298999786,,,,,
5999,30059090,7896220000000,ALGODAO HIDR.APOLO 25 GR.,HIDROFILO 25 GR APOLO.,40,75.99999905,75.99999905,128,1.309999943,,,,,
12624,30049099,7896000000000,CELERG COMP. C/20 ,10 COMP ,4,75.8900013,37.96000099,8,4.923299789,,,,,
18359,30049099,7899100000000,COLCHICINA,"0,5mg cx 30 comp",2,75.76000214,37.88000107,2,10.90499973,,,,,
4532,30049037,7896260000000,VOLTAREN 75 MG.C/1 AMPOLA.,CX.C/5 AMPOLA.3 ML,21,75.54999828,67.599998,11,2.809999943,,,,,
16645,30049099,7896000000000,EXPECTAMIN,"0,4+4+20mg xpe fr 120ml",3,75.43000031,37.72000027,3,7.78000021,,,,,
17191,30049099,7896640000000,SIILIF,100mg cx 30 comp rev,1,75.05999756,60.04999924,0,62.41999817,,,,,
14416,30042029,7891320000000,ASTRO,600MG CX 1FA+DIL,2,74.95999908,59.95999908,0,26.97999954,,,,,
21301,30049069,7896180000000,CLORIDRATO DE CICLOBENZAPRINA 10MG 15 COMP,10mg x 15cpr rev,5,74.80000019,49.37000084,1,4.71999979,,,,,
17058,30043981,7896660000000,LEVOID,50mcg cx 30 comp,5,74.61999893,59.68999863,1,11.35999966,,,,,
20475,30049059,7896110000000,OSTRAZIL 70MG. 4COMP,70mg cx 4 comp,3,74.57999992,43.02999973,0,4.699999809,,,,,
7628,30049099,7896690000000,FLORAX ADULTO C/5 FLACONETES 5ML.,ADULTO C/5FLACONETES 5ML.,2,74.45999908,59.56000137,0,24.25,,,,,
549,30049099,7891140000000,DIPROSONE CREME 30 G,30 G CREME,2,74.43000031,63.34000015,5,29.34000015,,,,,
20362,21069030,7894920000000,FIXARE CPR 1X30-DEMAIS PROD,,1,74.25,59.40000153,0,63.56000137,,,,,
18245,30051090,7897020000000,PROTETOR OFTALMICO PEQUENO C/20 OFTAM-,,4,74,74,1,16,,,,,
21012,30049069,7891320000000,ACICLOVIR 200MG 25 COMP,200mg cx 25 comp,1,73.62000275,36.81000137,0,19.51000023,,,,,
6723,30049099,7896110000000,DIMEZIN GTS. 10 ML. TEUTO,TEUTO DIMEZIN GOTAS,9,73.62000275,36.81000137,5,2.396699905,,,,,
17841,30043210,7893450000000,DERMOSALIC SOL 30 ML,,2,73.61000061,36.80000114,1,11.14000034,,,,,
21042,30049099,7899470000000,CARDOMARIN 254MG 2BLX10 CAPS ,,1,73.59999847,36.79999924,0,20.82999992,,,,,
12224,30049059,7896090000000,PLURAIR 60 DOSES 50 MCG/DOSE,50MCG/DOSE FR SPRAY 60 DOSES                      ,2,73.59999847,58.87999916,0,26.48999977,,,,,
3253,33061000,7891020000000,CR.DENT.COLGATE MAX.PROT.ANT.50 GR,7891020000000,3,73.5,68.60000038,3,16.32999992,,,,,
21148,30049069,7891320000000,CILOSTAZOL 100MG 60 COMP,100mg cx 60 comp,1,73.05999756,36.52999878,0,35.15999985,,,,,
15677,34011190,7897930000000,SOAPEX  ,SABONETE 30GR,4,72.95999908,65.65999985,2,19.23999977,,,,,
21161,21069030,7896330000000,FLORABAC 12 CAPS-KLEY HERTZ,,2,72.80000305,36.40000153,1,16.68000031,,,,,
15615,96190000,7891010000000,ABS. SEMPRE LIVRE ESPECIAL SEM ABAS,8 UNIDADES,29,72.5,72,21,2.799999952,,,,,
21247,38220090,7898580000000,CEGONTEST 1 TIRA TESTE DE GRAVIDEZ,,5,72.5,36.25,3,1.49000001,,,,,
11035,30044940,7896020000000,ELIXIR PAREGORICO 30 ML,CATARINENSE S/A,5,72.39999962,60.68999958,8,9.930000305,,,,,
19378,33049990,7891110000000,BEPANTOL BABY 60G,,3,72.21000099,67.06999969,2,17.34000015,,,,,
16226,30049067,7899100000000,PRYLTEC,10MG CX 30 COMP,4,72.08000183,36.04000092,14,3.150000095,,,,,
3760,96190000,7891010000000,ABS.OB SUPER C/10,OB SUPER C/10,8,72,70.19999981,13,5,,,,,
18187,33072010,7791290000000,DESOD REXONA AERO SYSTEM 90G MEN XTRACOOL,,6,72,72,3,6.989999771,,,,,
21273,33049990,7896900000000,GEL DE ARNICA P/MASSAGEM MUSCULAR SPORT 180G ,,4,72,64.79999924,4,6.820000172,,,,,
20142,21012010,7898370000000,INHAME LAHAS 250ML,,3,72,67.20000076,1,18.17000008,,,,,
20841,30049099,7896710000000,PANTOPRAZOL 20MG 28COMP,20 mg com rev ct bl al/al x 28,2,71.91999817,35.95999908,0,12.01000023,,,,,
20950,30049059,7899100000000,SINVASTATINA 40MG 30 COMP,40mg cx 30 comp rev,2,71.68999863,35.85000038,0,12.72000027,,,,,
21021,30049099,7896000000000,ACETONIDO TRIANCINOLONA POM. 10G,1mg pom bg 10g,6,71.63999748,35.81999874,0,3.091099977,,,,,
13038,30049077,7891320000000,TROK N POMADA 10 GR.,POMADA BG C/10G                                   ,5,71.47000027,60.1099987,2,10.53999996,,,,,
20302,30049069,7896110000000,PANTOPRAZOL,20mg cx 28 comp rev,2,70.76000214,35.38000107,0,5.699999809,,,,,
16078,30049042,7896240000000,"ABLOK PLUS 25MG/12,5",30 COMPRIMIDOS,4,70.63999939,56.52000046,3,12.14000034,,,,,
19209,30043210,7897340000000,METICORTEN 20MG CPR 1X10-REFERENCIA,,3,70.51000023,56.42000198,1,17.39999962,,,,,
19361,82142000,7891060000000,ALICATE CUTICULA MUNDIAL PROF - 777,,3,70.5,70.5,1,18.38999939,,,,,
20085,30043210,7898170000000,DERMOSALIC,sol top fr 30ml,2,70.31999969,35.15999985,0,11.97000027,,,,,
17715,30049079,7896110000000,XEFO,8mg cx 20 comp rev,3,70.23999977,65.61999893,2,17.34000015,,,,,
15904,30043999,7896660000000,DUO-DECADRON,1 ML,6,70.10000229,56.07999897,3,8.529999733,,,,,
20790,30049099,7896000000000,ACETILCISTEINA XPE ADULTO EMS,40mg xpe fr 120ml adu,2,69.90000153,34.93999863,1,9.395999908,,,,,
12610,96190000,7896110000000,ABS.SYM SUAVE C/ABAS C/8 UNID. ROXO ,7896110002248 C/ ABAS C/ 8 ABS,3,68.84999943,55.7300005,17,22.02000046,,,,,
878,30049099,7896640000000,NORIPURUM AMP.2 ML INTRAMUSCULAR,2 ML X 5 AMPOLAS  IM,5,68.75,55,18,10.40799999,,,,,
17331,30049069,7891140000000,MILGAMMA,150mg cx 30drg,1,68.70999908,54.97000122,0,53.06999969,,,,,
20737,30049063,7896420000000,DESLORATADINA XPE 60ML MEDLEY,"0,5mg xpe fr 60ml+ser dos",2,68.54999924,34.27000046,0,9.529999733,,,,,
19930,30049099,7898130000000,"HIDRAPLEX PO 27,9G NATURAL C/4 ENV - NATULAB LABOR",,2,68.44000244,34.22000122,3,7.420000076,,,,,
19865,30049069,7891320000000,CREVAGIN,30+20mg crem vag bg x 40g +7aplic,2,68.27999878,54.61999893,2,25.61000061,,,,,
21374,30045050,7891320000000,ALTAD 50000 4 COMP,50000ui x 4 cpr rev,1,68.20999908,54.56999969,0,52.90999985,,,,,
11553,30049099,7896660000000,DIOSMIN C/30 COMPR,ACHE,1,68.06999969,54.45999908,0,48.34000015,,,,,
20087,90183111,7898280000000,SERINGA 1 ML INSULINA C/AGU 13X045 CX100UN,,34,68,68,34,0.5,,,,,
19695,30049099,7896640000000,DOBEVEN 500MG CPS1X30-OUTROS,,1,67.94999695,54.36000061,0,52.47999954,,,,,
7732,85061010,41333001005,PILHA DURACELL ALCALINA AA C/2,AA C/2,9,67.5,67.5,12,4.78000021,,,,,
19015,33051000,7891150000000,SH CLEAR 200ML CONTR COCEIRA,,5,67.5,64.80000019,1,9.149999619,,,,,
17671,30039099,7896330000000,RAPILAX,"7,5mg sol or fr got 30ml",6,67.43999863,43.82999897,2,9.272999763,,,,,
16424,30043220,7891320000000,ESPIRONOLACTONA,50mg cx 30 comp,2,67.40999985,43.59999847,1,10.72999954,,,,,
20898,30049061,7891110000000,GYNO ICADEN CREME VAG. 40G,10mg/g crem vag bg 40g+7aplic,1,67.33000183,53.86000061,0,51.99000168,,,,,
16739,30049099,7896000000000,DESLORATADINA,"0,5mg xpe fr 60ml",2,67.01999664,43.56999969,0,8.68999958,,,,,
14905,30049099,7896180000000,ECOFILM,5MG SOL OFT GTS FR 5ML,4,67,53.59999847,1,12.18000031,,,,,
16617,30049069,7896090000000,CEBRALAT,100mg cx 60 comp,1,66.80999756,53.45000076,0,46.88000107,,,,,
13745,30049043,7896710000000,LIDOGEL GELEIA 2% 30 GR.(LIDOCAINA),GELEIA 2%,4,66.68000031,33.31999969,0,5.420000076,,,,,
21219,30049099,7896420000000,SIMETICONA GOTAS 15ML,75mg emul oral fr 15ml,4,66.31999969,41.44999981,0,3.99000001,,,,,
15744,30039049,7896520000000,AMBROXMEL,XAROPE 120ML,4,66,33,22,4.789999962,,,,,
4682,30049019,7893450000000,ACERATUM GOTAS,10 ML-DE,4,65.96999931,33,15,4.679999828,,,,,
19822,18069000,7891010000000,BOMB BOMBOM GAROTO SORTIDO 300G (1-UN),,8,65.83999634,53.50999737,0,7.992000103,,,,,
208,30049045,7897600000000,"DIGESAN GOTAS PED.20 ML""SANOFI""","LAB""SANOFI""""",2,65.83999634,52.68000031,2,24.80999947,,,,,
14798,30049099,742832000000,ESTIRANOX,100MG CX 15 CAP,1,65.62000275,32.81000137,0,19.12999916,,,,,
16622,21069030,7897950000000,VOXX POWER CREATINA PT 150 G,,2,65.59999847,59.03999901,8,17.89999962,,,,,
2111,30045090,7897600000000,CEWIN GOTAS 20 ML              *,GTS 20 ML,5,65.36000156,55.04000187,5,10.27000046,,,,,
16430,30049059,7899100000000,ACETILCISTEINA,40mg xpe fr 120ml adu,2,65.27999878,32.63999939,8,8.430000305,,,,,
21278,30049039,7897080000000,ACECLOFENACO 100MG 12 COMP,100mg x 12cpr rev,2,65.26000214,32.61999893,0,7.670000076,,,,,
18053,38220090,7898300000000,TIRAS REAGENTE C/50 G-TECH-,,7,65.23999786,65.23999786,1,60,,,,,
17335,30049062,7896110000000,CLORIDRATO DE CIMETIDINA,200mg cx 20 comp,3,65.0700016,32.55000114,6,3.226000071,,,,,
20854,33072010,7506310000000,DES REXONA AERO FEM ANTIBAC INV 90G,,5,65,65,1,6.989999771,,,,,
20997,33072010,7891150000000,DES.AER.REXONA SEM PERFUME 1X90 GR,,5,65,62.39999962,1,6.989999771,,,,,
20620,21069030,7897950000000,"VOXX ELITE MASS PO SAC 2,560 KG SBR MOR",,1,65,65,1,40,,,,,
21313,30049069,7891320000000,ESIO 20MG 28COMP,20mg x 28cpr rev,1,64.62999725,51.70000076,0,46.75,,,,,
15049,30043220,7891270000000,ALDACTONE,25MG CX 30 COMP,2,64.58000183,51.65999985,1,24.21999931,,,,,
16239,30043981,7896660000000,LEVOID,100MCG,5,64.57999802,51.65999985,3,9.520000458,,,,,
3281,30049039,7896640000000,RETEMIC 5 MG C/30 COMPRIMIDOS,5 MG C/30 COMPRIMIDOS,2,64.54000092,57.95000076,1,24.82999992,,,,,
16007,30045090,7896110000000,DNT-FOL,90COMP,1,64.30000305,51.43999863,1,47.88000107,,,,,
20795,30042052,7896000000000,CEFALEXINA 500MG 10 COMP,500mg cx 1 bl x 10 comp,3,64.29000092,51.41999817,3,7.929999828,,,,,
15899,30041012,7896110000000,AMOXICILINA 250 MG,150 ML,2,64.19999695,51.36000061,0,9.968000412,,,,,
19398,30049099,7896900000000,BICARBONATO DE SODIO MEDIC 80G-FARMAX,,32,64,64,18,1.659999967,,,,,
21103,21069030,7898960000000,OMEGA 3 1000 MG 60 CPS FORHEALTH,,2,64,51.20000076,0,7.989999771,,,,,
17785,38089199,7894650000000,REPELENTE OFF KIDS LOCAO 117 ML,,4,64,60.80000019,2,11.97999954,,,,,
20939,30049069,7896180000000,CLORIDRATO DE CICLOBENZAPRINA 5MG 15 COMP,5mg cx 15 comp rev,5,63.80000114,47.22000027,0,5.135000229,,,,,
21216,30049059,7896000000000,ALENDRONATO DE SODIO 70MG 4 COMP,70mg cx 4 comp,1,63.61000061,31.80999947,0,12.86999989,,,,,
3517,17049020,7896090000000,PAST.VICK C/5 UN MENTOL,CX.C/24X5 UN,24,63.60000229,50.87999725,595,1.926699996,,,,,
19510,30049079,7899100000000,SINVAX 20 MG 30 CP SINVASTATINA GEO.,,3,63.60000229,31.80000114,2,4.269999981,,,,,
17464,33049990,7891010000000,SUNDOWN FPS 30, 200ML,2,63.58000183,63.58000183,0,21.69000053,,,,,
21146,30049067,7895300000000,MALEATO DE ENALAPRIL 10MG 30 COMP,10mg cx 30 comp,3,63.30000114,31.65000057,1,4.829999924,,,,,
18514,30049069,7899100000000,MIZONOL,20mg creme derm bg 28g,3,63.14999771,37.89999962,0,5.732999802,,,,,
15987,30049099,7894920000000,PENVIR,LABIA BG 5G,2,63.09999847,52.05999947,1,22.90999985,,,,,
20046,30049099,7894920000000,BRASART BCC,320+5mg cx 30 comp rev,1,63.09000015,50.47000122,0,40.75,,,,,
18876,30049039,7891320000000,CLORIDRATO DE CICLOBENZAPRINA,10mg cx 15 comp,4,63.08000183,39.43999958,1,3.793299913,,,,,
20613,30039087,7898060000000,CETOMICOSS 20MG CREME 20G,20mg creme derm bg 20g,3,63.06000137,31.53000069,2,3.552999973,,,,,
20821,96190000,7500440000000,ABSORV BASICO SECA C/ABAS ALWAYS 8UN,,18,63,63,4,2.69749999,,,,,
18395,96032100,3014260000000,ED ORAL B 1 2 3 MEDIA,,21,63,63,36,2.708300114,,,,,
21268,33049910,7896090000000,UMIDITA AI CR HIDRATANTE 45GR,,1,63,50.40000153,0,47.16999817,,,,,
20829,21069090,7896660000000,PROVANCE 10COMP MORANGO,comm mor blx10,2,62.91999817,50.34000015,1,23.10000038,,,,,
16285,30049069,7896710000000,DIPIRONA 1 G,10 COMP,4,62.75999832,53.34000015,2,10.30000019,,,,,
16393,30049099,7897920000000,BOLDO BELFAR,fr 100ml,3,62.58000183,31.29000092,3,3.289999962,,,,,
17382,30049042,7896180000000,ANGIPRESS,25mg cx 30 comp,4,62.43999958,53.03999996,1,10.82999992,,,,,
21071,30049099,7896000000000,ACECLOFENACO 100MG 12 COMP EMS,100mg cx 2bl x 6 comp rev,2,62.43999863,31.21999931,0,8.465000153,,,,,
17739,33071000,7702020000000,ESP BARB PRESTOBARBA 150G PL NORMAL,,4,62.20000076,62.20000076,4,9.819999695,,,,,
8309,30049049,7891140000000,FLUIR 12 UG.C/ 30 CAPS. C/ INALADOR,INALADOR+30 CAPSULAS,1,62.16999817,49.74000168,0,43.16999817,,,,,
16665,33049990,7891140000000,EPISOL COLOR MORENA LOC 40G,,1,62,62,0,51.15000153,,,,,
2614,30039099,7898070000000,SEKI XAROPE 120ML *,,2,61.73999977,49.39999962,1,23.37000084,,,,,
17624,30049045,7895300000000,BROMOPRIDA,4mg sol oral fr 20ml+cgt,4,61.68000031,30.84000015,3,4.383299828,,,,,
15085,30049099,7896090000000,EPOCLER ,12 FLACONETES DE 10 ML,2,61.58000183,49.25999832,7,22.35000038,,,,,
21164,30049039,7896090000000,VATIS 150MG 60 COMP,150mg cx 60 comp rev,1,61.41999817,49.13999939,1,47.11000061,,,,,
21263,30067000,7896080000000,HYALUFEM 5MG GEL 24G,5mg/3g gel bg 24g,1,61.34999847,49.08000183,0,45.93000031,,,,,
21163,33043000,7896110000000,ONICUT 5ML,"fr com 5,0 ml",1,61.25,49,0,44.45000076,,,,,
17710,30049069,7899100000000,DIPIRONA SODICA,50mg/ml sol oral fr 100ml,4,61.20000076,30.60000038,0,4.800000191,,,,,
4915,30049037,7896110000000,FENAFLAN 50 MG C/10 COMPRIMIDOS,TEUTO 50 MG. C/10 COMPRIMIDOS,10,60.99999905,21.40000105,0,1.389999986,,,,,
15179,30049042,7896000000000,ATENOLOL,50MG CX 30 COMP,3,60.84000015,30.40999985,2,3.619999886,,,,,
18075,30045090,7891110000000,REDOXON ZINCO,1000+10mg tb 10 comp efev,3,60.81000137,48.65999794,1,14.46000004,,,,,
21204,30049099,7896660000000,FLAGASS 75MG GTS 10ML,,3,60.67000008,48.52999878,1,15.51000023,,,,,
19740,33049990,17896200000000,LABY PROT SOLAR LABIAL C/MANT CACAU FPS 8 PT C/50,,1,60.63999939,30.31999969,0,47.63999939,,,,,
18229,30049039,7891320000000,TRIMEB,200mg cx 30 cap,1,60.58000183,48.45999908,0,45.45000076,,,,,
16610,30049069,7896660000000,FENTIZOL,600mg ovl + bl aplic,1,60.38999939,48.31000137,2,45.50999832,,,,,
20824,82121020,7506200000000,PRESTO3 BODY SENSE PB 1X8UN,,3,60.20999908,56.19999886,0,15.40799999,,,,,
18069,22071090,7896450000000,"ALCOOL SANTA CRUZ 92,8.A COMUM 1L",,8,60,60,37,7.5,,,,,
18625,82121020,7702020000000,AP BARB PRESTOBARBA 3 C/2,,6,60,60,10,8.836700439,,,,,
20766,90189092,7896540000000,BRAC.AD.EXTRA GRANDE F.METAL NYLON S/MANGUITO BM-U,,1,60,30,0,40,,,,,
21048,90189092,11108,BRAC.AD.EXTRA GRANDE VELCRON BM--,,1,60,30,0,40,,,,,
17907,33072010,7791290000000,DES.AER.REXONA MEN INVISIBLE 1X90 GR,,5,60,60,4,6.989999771,,,,,
20487,33072010,7791290000000,DES.AER.REXONA WOMEN ACTIVE EMOTION 90GR,,4,60,54,2,8.539999962,,,,,
16694,30051090,7896540000000,"ESPARADRAPO 5,0CMX4,5MTS.C/6 MISSNER-",,10,60,60,4,26,,,,,
17496,33049990,17896200000000,MANTEIGA  CACAU LIQ.LABY CX C/24UNX10ML,,1,60,42,0,47.91999817,,,,,
19274,90189099,7896540000000,MED PRESSAO ESFIGM E ESTET C100-INCOTERM,,1,60,60,0,79.98999786,,,,,
6141,33051000,7891010000000,SH.JOHNSONS BABY NEUTRO 200 ML,BABY NEUTRO 200 ML.,8,60,60,7,6.5,,,,,
20148,21069030,7897950000000,"VOXX ELITE MASS PO SAC 2,560 KG SBR BAU",,1,60,48,2,42.65000153,,,,,
20154,21069030,7897950000000,VOXX L-CARNITINA SOL OR FR 450ML SBR TAN,,1,60,60,1,38.99000168,,,,,
12751,96190000,7896010000000,"FRALDA DESC.MONICA ""M"" C/32",MEDIA C/32 FRALDAS ,2,59.91999817,53.92000008,0,20.09700012,,,,,
3047,30049063,7896660000000,PARASIN SUSP. ORAL 10 ML,,5,59.85000134,47.89999962,0,8.399999619,,,,,
21064,33059000,7891180000000,TINT SOFT COLOR 40 CAST MEDIO UN,,3,59.69999886,47.76000023,1,12.28999996,,,,,
21097,30049024,7894920000000,SOMALGIN CARDIO 81MG 32 COMP,81mg cx 32 comp rev,5,59.65999985,50.12000084,1,9.399999619,,,,,
21043,30049079,7896110000000,VENULA 200MG 60 CAPS,cx 60 caps,1,59.61000061,47.68999863,0,44.38000107,,,,,
12308,30066000,7896000000000,REPOPIL C/21,C/21,3,59.55000114,47.64000034,0,6.153333187,,,,,
20916,96190000,7500440000000,ABSORV BASICO SUAVE C/ABAS ALWAYS 8UN,,17,59.5,59.5,2,2.501699924,,,,,
20875,34012010,7896510000000,SAB GRANADO BB TRAD REFIL 250ML,,5,59.49999809,57.11999893,1,8.159999847,,,,,
21073,30049039,7891320000000,MALEATO DE TRIMEBUTINA 30 CAPS ,200mg cx 30 cap,1,59.45000076,47.56000137,0,31.21999931,,,,,
14532,30049045,7896020000000,SONRIDOR CAF,2 COMPRIDOS,18,59.39999914,47.52000189,-3,41.18999863,,,,,
20946,30049099,7895300000000,"CLINDELLA 2,5MG 30 COMP","2,5mg 1bl x 30 comp",1,59.27999878,29.63999939,1,16.06999969,,,,,
18981,30049099,7895300000000,DOMPERIDONA,10mg cx 60 comp,2,59.27999878,29.63999939,1,6.949999809,,,,,
18475,30049099,7896000000000,TIBOLONA,"2,5mg cx 30 comp",1,59.27999878,29.63999939,0,16.06999969,,,,,
19959,21069050,7895800000000,BOMB CHICLE TRIDENT HORTELA C-21UN (1-DP),,2,59,53.10000038,3,18.90999985,,,,,
21055,30049067,7896110000000,MALEATO DE ENALAPRIL 10MG 30 COMP,10mg cx 30 comp,5,58.67000008,35.75000048,0,1.730000019,,,,,
20541,30049099,7898570000000,IRRITRATIL 200MG 30CAPS,200mg cx 30 cap,1,58.65000153,52.77999878,0,42.68000031,,,,,
12154,30049076,7896000000000,CLORTALIDONA 50 MG.C/30 COMP. EMS ,50MG C/30 COMP GENERICO                 ,3,58.6400013,29.31000042,2,9.550000191,,,,,
17355,30043939,7891110000000,CLIMENE,2mg+1mg cx 21 drg,2,58.47999954,49.11999893,1,21.21999931,,,,,
1801,30049099,7896660000000,SORINE ADULTO 30 ML            *,ADULTO 30 ML,3,58.44999886,46.76000023,6,14.47999954,,,,,
20837,30049069,7898060000000,BROMETO DE IPRATROPIO 20ML,"0,25mg/ml sol inal fr 20ml",5,58.29999924,34.97999954,0,3.296999931,,,,,
20750,21069090,7896660000000,PROLIVE C 6 CAPS,,2,58.27999878,46.61999893,1,21.76000023,,,,,
15965,30049099,7896550000000,OFTANE,10ML,2,58.18000031,52.36000061,2,31.57999992,,,,,
20960,30049039,7895300000000,LORATADINA XPE 100ML ,1mg/ml xpe fr 100ml+cm,2,58.13999939,29.05999947,0,7.230000019,,,,,
8170,30043999,7891010000000,BUDECORT AQUA 64 MCG.C/120 DOSES,64 MCG NASAL C/120 DOSES,1,58.00999832,46.40999985,6,42.81000137,,,,,
19165,21069050,7895800000000,TRIDENT MELANCIA,,2,58,58,5,20.42000008,,,,,
19278,29054500,7896900000000,GLICERINA BI-DESTILADA MEDICAM100ML-FARM,,12,57.60000229,57.60000229,24,3.5,,,,,
21341,21069030,7894920000000,LIROMAG 30 SACHES,"50mg+2,8mg 30sach x 1g",1,57.29000092,45.83000183,0,42.91999817,,,,,
19226,33069000,7891060000000,CEPACOL SOL.FLUOR L500ML P350ML        LP:N,,3,57,49.39999962,1,12.57999992,,,,,
19571,96190000,7898930000000,FRALDA GERIATRICA CONFORT MASTER REGULAR M 8UN (1-,,3,57,49.39999962,-1,12.43500042,,,,,
21279,33049990,7891010000000,NEUTROGENA NORW HD CORP IN 200ML,,1,57,45.59999847,0,38,,,,,
20942,30049045,7896000000000,PARACETAMOL GOTAS 15 ML,200mg fr gts 15ml,6,56.63999748,34.42999935,0,2.559999943,,,,,
18793,30049099,7896090000000,TAMARINE,12mg cx 20 cap,1,56.56999969,45.25999832,2,45.36000061,,,,,
16112,30049099,7896640000000,PROCTYL SUPOSITORIO,15 SUPOSITORIO,1,56.54000092,45.22999954,3,44.65999985,,,,,
21010,30049099,7896110000000,DEXASON 4MG 10 COMP,4mg bl 10 comp,6,56.43999863,28.21999931,0,2.250799894,,,,,
15914,30066000,7896000000000,ACETONIDO DE ALGESTONA+ENANTATO DE,150+10MG 1AMP X 1ML,5,56.25,33.77000046,7,5.349999905,,,,,
7695,30043981,7897600000000,PURAN 150 MCG C/30 COMPR,C/30 COMPR  150 MCG,3,56.18999863,44.93999863,2,13.70966625,,,,,
19560,30049039,7891320000000,FILINAR,10mg/ml xpe fr 120 ml+copo med,2,56.08000183,44.86000061,2,19.05999947,,,,,
17088,40151900,7896780000000,LUVAS LATEX LEMGRUBER PROCEDIMENTO CX C/100 TAM P,,2,56,44.79999924,2,16.44000053,,,,,
16390,30049077,7891320000000,TROK,"20+0,5mg creme bg 30g",2,56,50.39999962,1,21.01000023,,,,,
18349,30049099,7896000000000,BROMETO DE IPRATROPIO,sol inal fr 20ml,4,55.95999908,27.95999908,0,3.539999962,,,,,
18653,30043939,7896710000000,TIBOLONA,"2,5mg cx 28 comp",1,55.93999863,27.96999931,0,18.18000031,,,,,
17094,30049099,7897320000000,ADDERA D3,sol or fr gts 10ml,1,55.79999924,44.63999939,0,40.84999847,,,,,
21214,21069030,7891160000000,GESTAZ C/30 COMP REV,,1,55.79999924,44.63999939,0,41.33000183,,,,,
16476,39232190,7898450000000,SAC.CAM.ANPACK BRANCA 25X35 1X1000 UNID,,5,55.79999924,27.89999962,18,20.01199913,,,,,
16268,30049099,7896000000000,FUROATO DE MOMETASONA,1MG CREME BG 20G,2,55.70000076,44.55999947,6,7.369999886,,,,,
19766,30043981,7896660000000,LEVOID,125mcg cx 30 comp,3,55.53000069,44.43000126,1,13.60999966,,,,,
20115,30039031,7896330000000,SANASAR,250mg/ml locao emu top fr x 100 ml,4,55.52000046,34.70000029,0,5.960000038,,,,,
20879,34011900,7891010000000,LENCO UMED BABY FRESQ 48 UNID,,5,55.50000191,55.50000191,1,7.289999962,,,,,
20243,30043290,7896180000000,FOSFATO SODICO DE PREDNISOLONA,3mg sol oral 60ml+pepita,4,55.40000153,27.71999931,2,5.75,,,,,
19052,30042029,7894920000000,AZI,500mg cx 5 comp,1,55.38000107,44.29999924,0,40.06000137,,,,,
18173,30049099,7896000000000,CLORIDRATO DE CICLOBENZAPRINA,5mg cx 1bl x 15 comp rev,4,55.34000015,35.96000004,1,4.099999905,,,,,
18761,30049099,7894920000000,BRASART HCT,320/25mg cx 30 comp rev,1,55.02000046,44.02000046,0,39.79999924,,,,,
