Cod. Barras;NCM;Codigo;Produto;Apresentacao;Quantidade;Total Bruto;Desconto;Total Liquido;Ulti. Compra;Saldo Atual
7896658033094;30049099;21204;FLAGASS 75MG GTS 10ML;;1;R$ 20,49 ;R$ 4,10 ;R$ 16,39 ;R$ 15,51 ;1
7896637023238;30049079;20492;FLANCOX 500MG. 14COMP;500mg cx 14 comp rev;1;R$ 36,14 ;R$ 7,23 ;R$ 28,91 ;R$ 26,02 ;1
7896714203768;30049099;11360;FLAVONID (DIOSMINA) 450/50MG C/30;450/50MG C/30;1;R$ 76,63 ;R$ 38,31 ;R$ 38,32 ;R$ 18,29 ;6
7899095201255;30049069;20641;FLEXALGIN 30COMP;300+125+50+30mg cx 30 comp;1;R$ 34,24 ;R$ 17,12 ;R$ 17,12 ;R$ 4,99 ;1
7896685301661;30049099;15756;FLORAC;5 FL 5ML;1;R$ 29,99 ;R$ 6,00 ;R$ 23,99 ;R$ 20,65 ;4
7896548198865;30045090;18405;FLORATE;1,0mg/ml sus oft fr gts 5ml;1;R$ 29,56 ;R$ 5,91 ;R$ 23,65 ;R$ 22,65 ;2
7891721020933;30049099;16728;FLORATIL;100mg cx 12 cap;2;R$ 83,14 ;R$ 16,62 ;R$ 66,52 ;R$ 28,36 ;2
7891721000126;30049099;271;FLORATIL PED.1 G C/4 ENVELOPE;COD.(7891721000126)1 G C/4 ENV.;1;R$ 29,90 ;R$ 5,98 ;R$ 23,92 ;R$ 20,39 ;2
7896685300183;30049099;7629;FLORAX PEDIATRICO C/5 FLACONETES;PEDIATRICO C/5 FLACONETES C/5ML;1;R$ 29,99 ;R$ 6,00 ;R$ 23,99 ;R$ 22,14 ;0
7896685301654;30049099;16182;FLORAX SM ADULTO;5 FLACONETES;1;R$ 38,83 ;R$ 7,77 ;R$ 31,06 ;R$ 26,74 ;1
7898158692221;30049099;16276;FLORENT;100MG CX 12 CAP;4;R$ 152,32 ;R$ 76,16 ;R$ 76,16 ;R$ 12,19 ;6
7899095249325;30049069;21221;FLUCONAZOL 150MG 2 CAPS;150mg cx 02 cap;7;R$ 121,66 ;R$ 60,83 ;R$ 60,83 ;R$ 2,49 ;22
7898074617445;30039099;12696;FLUIMUCIL XAROPE 120 ML PEDIATRICO;XPE PED FR C/120ML                                ;1;R$ 44,44 ;R$ 8,89 ;R$ 35,55 ;R$ 31,30 ;4
7891142156235;30049049;13401;FLUIR 12 UG.C/60 CAPS.REFIL;REFIL C/60 CAPS                                   ;1;R$ 80,50 ;R$ 16,10 ;R$ 64,40 ;R$ 55,90 ;1
7896714203492;30049069;13743;FLUXON 75 MG.C/30 COMPR.(CINARIZINA);75 MG.C/30 COMPR.;2;R$ 29,08 ;R$ 14,54 ;R$ 14,54 ;R$ 7,05 ;20
7898931019313;96190000;19692;FRALDA GERIATRICA CONFORT MASTER REGULAR EG 7UN (1;;1;R$ 16,50 ;R$ 0,00 ;R$ 16,50 ;R$ 11,99 ;2
7898931019245;96190000;19572;FRALDA GERIATRICA CONFORT MASTER REGULAR G 8UN (1-;;6;R$ 114,00 ;R$ 11,40 ;R$ 102,60 ;R$ 95,93 ;-6
7897679601002;30039099;215;FUNCHICOREA PO 3 G;PO 3 G;2;R$ 36,84 ;R$ 3,68 ;R$ 33,16 ;R$ 15,00 ;4
7897655100208;30039099;21355;FUNGIROX ESMALTE 6G;;1;R$ 158,98 ;R$ 23,85 ;R$ 135,13 ;R$ 104,36 ;0
7896112170310;30049076;18860;FUROSEMIDA;40mg cx 20 comp branco;3;R$ 25,02 ;R$ 8,34 ;R$ 16,68 ;R$ 2,73 ;19
7896622300450;30049069;5283;GASTROL LIQUIDO 250ML.;LUPER 250ML.;1;R$ 33,64 ;R$ 16,82 ;R$ 16,82 ;R$ 10,42 ;2
7896622300443;30049069;5282;GASTROL PAST C/20.;LUPER C/20 PAST.;4;R$ 32,80 ;R$ 16,40 ;R$ 16,40 ;R$ 3,91 ;-4
7896902214095;33049990;21273;GEL DE ARNICA P/MASSAGEM MUSCULAR SPORT 180G ;;1;R$ 18,00 ;R$ 0,00 ;R$ 18,00 ;R$ 6,82 ;4
7896235319634;33059000;5797;GEL FIXADOR NY.LOOKS 240 GR AZUL;COD.7896235319634;1;R$ 4,80 ;R$ 0,00 ;R$ 4,80 ;R$ 3,99 ;1
7898918181927;30067000;16141;GEL NOCCAUTEADOR;200G;2;R$ 48,00 ;R$ 9,60 ;R$ 38,40 ;R$ 15,00 ;22
7896094901582;30049099;96;GELOL  POMADA 20 G;POMADA 20 GR;1;R$ 17,30 ;R$ 3,46 ;R$ 13,84 ;R$ 13,42 ;0
7896874700954;30044990;21217;GINKGO ES - 45 CAPS 80 MG VITALAB;;1;R$ 33,90 ;R$ 16,95 ;R$ 16,95 ;R$ 13,70 ;0
7896004707945;30049099;21295;GLIBENCLAMIDA 5MG 30 CAPS;5 mg 2 bl x 15 cps;2;R$ 22,18 ;R$ 7,76 ;R$ 14,42 ;R$ 2,81 ;1
7898100242955;30039099;17188;GLICEL;2,254g cx 6 sup adu;1;R$ 17,22 ;R$ 0,00 ;R$ 17,22 ;R$ 5,23 ;9
7896947022112;29054500;16975;GLICERINA BI-DESTILADA AVANTE VD 100ML;;5;R$ 13,50 ;R$ 0,00 ;R$ 13,50 ;R$ 3,50 ;18
7898049798223;30049049;21379;GLICOMET 850MG 30 COMP;850mg x 30cpr;1;R$ 6,29 ;R$ 1,26 ;R$ 5,03 ;R$ 3,19 ;3
7891721027451;30049049;17092;GLIFAGE XR;750mg cx 30 comp;1;R$ 29,53 ;R$ 5,91 ;R$ 23,62 ;R$ 21,26 ;1
7891721027468;30049049;16726;GLIFAGE XR 500MG C/30 COMP;;2;R$ 17,64 ;R$ 3,52 ;R$ 14,12 ;R$ 5,82 ;7
7891721026621;30049049;10518;GLUCOVANCE 500/5 MG.C/30 COMPR.;C/30 COMPR.500/5 MG.;1;R$ 41,31 ;R$ 8,26 ;R$ 33,05 ;R$ 30,23 ;1
7898075310383;38220010;6730;GRAV TEST NECKERMAN;NECKERMAN;7;R$ 101,50 ;R$ 50,75 ;R$ 50,75 ;R$ 2,69 ;43
7908020500773;21069030;21342;GROW FERRO 100MG/ML DOCE DE LEITE 30ML ;;1;R$ 39,40 ;R$ 7,88 ;R$ 31,52 ;R$ 29,55 ;1
7898495609340;21069030;21040;GROW VIT 240ML LARANJA ;;1;R$ 63,65 ;R$ 12,73 ;R$ 50,92 ;R$ 47,25 ;1
7898277711032;21069030;15850;GUARA ACAO;30 CAPSULAS;1;R$ 12,72 ;R$ 0,00 ;R$ 12,72 ;R$ 5,33 ;7
7891058021689;30049069;20334;GUTTALAX 30ML;7,5mg/ml sol or fr 30ml;2;R$ 35,86 ;R$ 3,59 ;R$ 32,27 ;R$ 13,29 ;-1
7894916501804;30049099;12262;GYNAZOLE CR.VAGINAL 2%;CR.VAG. 2% C/1 APLIC.ENV. 5G                      ;1;R$ 78,95 ;R$ 15,79 ;R$ 63,16 ;R$ 58,44 ;0
7896523223193;30049099;21294;HEDERA CIMED 7,0 MG/ML SOL OR FR 100 ML;;1;R$ 32,00 ;R$ 16,00 ;R$ 16,00 ;R$ 5,69 ;0
7898049790395;30049043;21130;HEMODASE POM 25G C/ 10 APLIC ;;2;R$ 74,32 ;R$ 14,86 ;R$ 59,46 ;R$ 13,32 ;0
7896714211978;30049099;21310;HIDROCLOROTIAZIDA 25MG 30 COMP;25mg x 30 comp;4;R$ 11,72 ;R$ 0,00 ;R$ 11,72 ;R$ 1,04 ;-1
7896212452514;30049099;14390;HIPOGLOS 45G;POMADA;2;R$ 34,02 ;R$ 3,40 ;R$ 30,62 ;R$ 13,70 ;10
7896714219301;30049099;15311;HISTAMIN 2 MG;20 COMPRIMIDOS;6;R$ 61,20 ;R$ 22,44 ;R$ 38,76 ;R$ 3,51 ;26
3662042000058;30049099;17095;HYABAK SOL. OFT. 10ML;sol oft fr x 10ml;2;R$ 120,28 ;R$ 24,06 ;R$ 96,22 ;R$ 46,62 ;3
7896006259701;30049039;5509;HYTOS PLUS XPE 100 ML.;VD C/100 ML.;4;R$ 87,48 ;R$ 17,48 ;R$ 70,00 ;R$ 13,95 ;12
7898148295159;30049029;16559;IBUPROFENO;600mg cx 20 comp;1;R$ 20,69 ;R$ 10,35 ;R$ 10,34 ;R$ 5,70 ;51
7899095236400;30049029;16651;IBUPROFENO;100mg/ml susp oral fr 20ml;7;R$ 125,65 ;R$ 62,79 ;R$ 62,86 ;R$ 2,79 ;60
7896112426066;30049069;15776;ICTUS 3,125 MG;30 COMPRIMIDOS;1;R$ 38,06 ;R$ 17,42 ;R$ 20,64 ;R$ 26,15 ;3
7896212469468;30049062;1883;IMOSEC C/4 COMPR.   *;CX.C/200 COMPR.;50;R$ 124,00 ;R$ 25,00 ;R$ 99,00 ;R$ 1,89 ;46
7896699008365;39249000;17150;INF BICO MAMAD LOLLY ORTO SIL;;1;R$ 6,49 ;R$ 0,00 ;R$ 6,49 ;R$ 6,34 ;5
7896004705682;30049045;16936;INFRALAX;300+30+125+50mg cx 30 comp;3;R$ 106,65 ;R$ 53,32 ;R$ 53,33 ;R$ 6,37 ;1
7898049793310;30049059;16406;IVERMECTINA;6mg cx 4 comp;1;R$ 25,73 ;R$ 12,86 ;R$ 12,87 ;R$ 5,50 ;5
7896523206790;30067000;13850;K-MED GEL LUBRIFICANTE 50 GR;GEL LUBRIFICANTE;4;R$ 50,00 ;R$ 8,75 ;R$ 41,25 ;R$ 5,25 ;23
7898133134753;30049029;18821;KALONAT 10ML - NATULAB LABORATORIO LTDA;;1;R$ 33,23 ;R$ 16,61 ;R$ 16,62 ;R$ 7,10 ;6
7899640807192;30049069;15908;KOIDE D;120ML;2;R$ 73,50 ;R$ 14,70 ;R$ 58,80 ;R$ 26,19 ;3
7896658028922;30049099;20086;LABEL 15MG XPE+COP+SER DOS-SIMILAR;;1;R$ 44,38 ;R$ 8,88 ;R$ 35,50 ;R$ 31,14 ;3
7896637028523;30049069;15729;LABIRIN 24MG 30 COMP;24MG CX 30 COMP;1;R$ 45,76 ;R$ 9,15 ;R$ 36,61 ;R$ 33,21 ;0
7896006291398;30049099;17797;LACRIFILM;5mg/ml sol oft fr gts 10ml;6;R$ 108,12 ;R$ 21,60 ;R$ 86,52 ;R$ 13,11 ;6
7896548113059;30049099;2175;LACRIMA PLUS COLIRIO 15 ML;PLUS 15 ML;2;R$ 42,20 ;R$ 8,44 ;R$ 33,76 ;R$ 16,10 ;1
7896094903234;30049099;11900;LACTO PURGA C/6 COMPR.;C/6 COMPR.;1;R$ 3,43 ;R$ 0,00 ;R$ 3,43 ;R$ 2,39 ;15
7898277712473;21069030;17748;LACTUGOLD C/120ML AMEIXA (ART NA);;3;R$ 102,33 ;R$ 51,15 ;R$ 51,18 ;R$ 8,32 ;1
7891051015210;82122010;18269;LAMINA WILKINSON 3UN;;1;R$ 9,32 ;R$ 1,86 ;R$ 7,46 ;R$ 17,54 ;5
7891058431037;30049076;1268;"LASIX   C/20 COMPR.40 MG ""HOECHST""";40 MG C/20 COMPRIMIDOS;1;R$ 17,89 ;R$ 3,58 ;R$ 14,31 ;R$ 13,10 ;1
7897947606913;21069030;18667;LAVITAN OMEGA 3 C/60 CAPS GEL;;1;R$ 32,00 ;R$ 6,40 ;R$ 25,60 ;R$ 9,99 ;51
7895858015688;30049099;20781;LEITE MAGNESIA PHIL 120ML;;1;R$ 10,21 ;R$ 0,00 ;R$ 10,21 ;R$ 8,94 ;-1
7895858015671;30049099;20782;LEITE MAGNESIA PHIL 350ML HORTELA;;1;R$ 18,16 ;R$ 3,63 ;R$ 14,53 ;R$ 13,53 ;1
7895858015695;30049099;21019;LEITE MAGNESIA PHIL 350ML TRAD.;;1;R$ 18,16 ;R$ 3,63 ;R$ 14,53 ;R$ 13,37 ;0
7895858015664;30049099;20783;LEITE MAGNESIA PHIL HORT 120ML;;1;R$ 11,36 ;R$ 2,27 ;R$ 9,09 ;R$ 8,94 ;1
7891010964641;34011900;18602;LENC UMED JJ BABY HORA DE BRINCAR 25UN;;2;R$ 16,00 ;R$ 0,00 ;R$ 16,00 ;R$ 6,11 ;3
7891172161162;48182000;19789;LENCO PAPEL KLEENEX CX C/50;;4;R$ 12,00 ;R$ 0,00 ;R$ 12,00 ;R$ 2,15 ;4
7891010657529;34011900;20879;LENCO UMED BABY FRESQ 48 UNID;;2;R$ 22,20 ;R$ 0,00 ;R$ 22,20 ;R$ 7,29 ;1
7896018700659;34011190;18197;LENCOS UMED HUGGIES CLASSIC 48UN;;2;R$ 18,00 ;R$ 0,00 ;R$ 18,00 ;R$ 7,70 ;1
7896112448358;30066000;16025;LEVEL;63 COMP;1;R$ 61,60 ;R$ 12,32 ;R$ 49,28 ;R$ 44,35 ;0
7891721019999;30043981;18062;LEVOTIROXINA SODICA;100mcg cx 30 comp;1;R$ 8,05 ;R$ 1,61 ;R$ 6,44 ;R$ 3,91 ;0
7898075310901;30039053;15299;LIDOPASS (LIDOCAINA 50MG/G);25 G;1;R$ 16,68 ;R$ 8,34 ;R$ 8,34 ;R$ 6,20 ;8
7896112416142;30049029;21346;LIPLESS 100MG 90 COMP;100mg x 90cpr;1;R$ 144,56 ;R$ 28,91 ;R$ 115,65 ;R$ 99,34 ;0
7897322702209;30049099;15138;LISADOR;CX 16 COMP;3;R$ 90,30 ;R$ 18,06 ;R$ 72,24 ;R$ 21,93 ;10
7898495602242;30049094;20477;LISON 120MG C/30 COMP REV ;;2;R$ 172,66 ;R$ 86,32 ;R$ 86,34 ;R$ 19,79 ;1
7891268400014;33069000;15124;LISTERINE COOL MINT ANTI-SEPTICO BUCAL HORTELA;250 ML;1;R$ 9,90 ;R$ 0,00 ;R$ 9,90 ;R$ 9,37 ;0
7891010880842;33069000;20180;LISTERINE SOL BUC CUIDADO TOT Z  O 250MLP:N;;1;R$ 15,00 ;R$ 0,00 ;R$ 15,00 ;R$ 10,27 ;0
7896862923129;30049069;19817;LORATADINA;1mg/ml xpe fr 100ml+cm;1;R$ 23,33 ;R$ 11,66 ;R$ 11,67 ;R$ 5,78 ;6
7899095200098;30049069;14793;LORITIL;10MG CX 12 COMP;19;R$ 301,21 ;R$ 150,54 ;R$ 150,67 ;R$ 2,49 ;33
7899547505252;30049069;15888;LOSARTANA POTASSICA 50MG;50MG;25;R$ 238,50 ;R$ 70,60 ;R$ 167,90 ;R$ 2,49 ;34
7896112140863;30049077;4946;LOZAN (CETOCONAZOL) CREME 2%;CETOCONAZOL CREME 30GR-TU;3;R$ 45,48 ;R$ 7,58 ;R$ 37,90 ;R$ 4,13 ;16
7896016801501;30049099;2089;LUFTAL C/20 COMPR.;CX.C/20 COMPR;2;R$ 39,44 ;R$ 7,88 ;R$ 31,56 ;R$ 14,25 ;6
7896016804915;30049099;7366;LUFTAL GOTAS 15 ML;15 ML GOTAS..;5;R$ 116,10 ;R$ 23,20 ;R$ 92,90 ;R$ 16,63 ;3
7896016804939;30049099;8664;LUFTAL MAX COMP.C/10;DIMETICONA 125 MG;4;R$ 96,12 ;R$ 19,24 ;R$ 76,88 ;R$ 17,36 ;-4
7898283814482;40151900;21002;LUVA LATEX PROCEDIMENTO P C/100 DESCARPACK-CAIXA-;;1;R$ 30,00 ;R$ 0,00 ;R$ 30,00 ;R$ 20,00 ;-1
7891800428926;40151900;21143;LUVAS PROCED CREMER M C  100;;1;R$ 26,00 ;R$ 0,00 ;R$ 26,00 ;R$ 17,70 ;2
7898538970321;40151900;21308;LUVAS PROCED LEMGRUBER C/PO GRANDE 100UN;;1;R$ 26,00 ;R$ 0,00 ;R$ 26,00 ;R$ 18,83 ;0
7896714205823;30049067;17975;MALEATO DE ENALAPRIL;10mg cx 30 comp;1;R$ 5,97 ;R$ 0,00 ;R$ 5,97 ;R$ 2,63 ;0
7896004710365;30049099;18144;MALEATO DE ENALAPRIL;20mg cx 30 comp;3;R$ 138,99 ;R$ 69,48 ;R$ 69,51 ;R$ 8,67 ;1
7896004710358;30049099;21218;MALEATO DE ENALAPRIL 10MG 30 COMP;10mg cx 30 comp;4;R$ 135,24 ;R$ 33,81 ;R$ 101,43 ;R$ 5,51 ;0
7898040320928;30049059;14288;MAREVAN;5MG CX 30 COMP;1;R$ 25,15 ;R$ 5,03 ;R$ 20,12 ;R$ 18,40 ;6
7896714230504;30049099;4802;MASSAGEOL POMADA 30 GR;30 GR-NQ;1;R$ 18,02 ;R$ 0,00 ;R$ 18,02 ;R$ 5,46 ;4
7897322701738;30049099;15316;MAXSULID 400 MG ;10 COMPRIMIDO;1;R$ 33,84 ;R$ 6,77 ;R$ 27,07 ;R$ 25,50 ;0
7898197930858;4090000;21317;MEL PURO 350 G;;1;R$ 17,50 ;R$ 0,00 ;R$ 17,50 ;R$ 11,50 ;3
7891317439033;30049079;15749;MELOCOX 15 MG;10 COMPRIMIDOS;1;R$ 35,35 ;R$ 7,07 ;R$ 28,28 ;R$ 25,57 ;1
7895296282109;30049099;16412;MELOXICAM;15mg cx 10 comp rev;1;R$ 31,81 ;R$ 15,90 ;R$ 15,91 ;R$ 5,52 ;12
7893454101798;30049099;21339;MELOXICAM 15MG 10 COMP;15 mg x 10 cpr;10;R$ 258,10 ;R$ 108,36 ;R$ 149,74 ;R$ 4,43 ;2
7896658012402;30049049;19158;MERITOR;2+1000mg cx 30 comp rev;1;R$ 43,45 ;R$ 8,69 ;R$ 34,76 ;R$ 32,33 ;1
7896714223131;30049099;17108;MESALAZINA;800mg cx 30 comp rev;2;R$ 164,56 ;R$ 106,96 ;R$ 57,60 ;R$ 30,57 ;-5
7897917000505;30042069;4582;MICOSBEL POMADA;30 GR-BF;2;R$ 44,80 ;R$ 22,40 ;R$ 22,40 ;R$ 7,97 ;7
7897572000230;30066000;1492;MICRODIOL C/21 COMPR.  *;ENV.C/21 COMPR.;1;R$ 35,72 ;R$ 7,14 ;R$ 28,58 ;R$ 25,72 ;1
7891106905961;30066000;16383;MICROVLAR;C/21;5;R$ 40,35 ;R$ 1,61 ;R$ 38,74 ;R$ 5,89 ;12
7896658000089;34049021;19265;MILLAR POM;pom derm bg x 30g;1;R$ 41,56 ;R$ 8,31 ;R$ 33,25 ;R$ 43,50 ;1
78905108;30049099;16955;MINANCORA POM 30G;;2;R$ 19,44 ;R$ 0,00 ;R$ 19,44 ;R$ 7,18 ;5
7896422507561;30043939;19767;MINIMA;0,06+0,015mg cx 72 comp rev+12comp;1;R$ 72,91 ;R$ 14,58 ;R$ 58,33 ;R$ 50,10 ;1
7897322714462;30049099;19661;MIOFLEX A C/12 COMP;;1;R$ 18,97 ;R$ 3,79 ;R$ 15,18 ;R$ 14,23 ;5
7896637025096;30049039;16175;MIOSAN CAF ;15 COMPRIMIDOS;1;R$ 22,70 ;R$ 4,54 ;R$ 18,16 ;R$ 17,53 ;3
7896658008542;30049039;14776;MIRTAX;5MG CX 15 COMP;2;R$ 45,40 ;R$ 9,08 ;R$ 36,32 ;R$ 16,52 ;5
7896676432992;30049099;18545;MIRUGELL COLIRIO 5ML;colirio fr 5ml;1;R$ 16,50 ;R$ 0,00 ;R$ 16,50 ;R$ 17,04 ;3
7897337702270;30049069;14230;MODURETIC 25/2,5;COMPRIMIDO;2;R$ 27,26 ;R$ 5,46 ;R$ 21,80 ;R$ 10,22 ;4
7896658023323;30049079;19662;MONTELAIR;4mg cx 30 comp;1;R$ 52,13 ;R$ 10,43 ;R$ 41,70 ;R$ 36,58 ;0
7896658019531;30049079;20999;MONTELAIR 4MG 30 SACHES;4mg gran 30 saches x350mg;1;R$ 74,28 ;R$ 14,86 ;R$ 59,42 ;R$ 54,37 ;0
7898074614178;30042099;2604;MONURIL 1X8 G;;7;R$ 364,84 ;R$ 72,94 ;R$ 291,90 ;R$ 37,52 ;5
7898934966478;33019010;17189;MOPH DERME LOCAO OLEOSA  A.G.E 100ML;;1;R$ 12,00 ;R$ 6,00 ;R$ 6,00 ;R$ 3,95 ;28
7896212414468;30049069;1900;MOTILIUM SUSP. 100 ML;;1;R$ 60,78 ;R$ 12,16 ;R$ 48,62 ;R$ 46,18 ;1
7896112127314;30049049;16919;MUCOXOLAN;15mg/5ml xpe fr 120ml ped;1;R$ 11,04 ;R$ 0,00 ;R$ 11,04 ;R$ 3,11 ;3
7896472501823;30049099;18412;MULTIGRIP;400+4+4mg 2bl x 10 cap;33;R$ 618,09 ;R$ 303,59 ;R$ 314,50 ;R$ 4,29 ;32
7898148297542;30042099;15283;MUPIROCINA POMADA DERMATOLOGICA;20MG /G;4;R$ 142,96 ;R$ 60,76 ;R$ 82,20 ;R$ 13,29 ;6
7891317432447;30049039;16006;MUSCULARE;5MG;1;R$ 14,77 ;R$ 2,95 ;R$ 11,82 ;R$ 11,08 ;1
7891317432362;30049039;16018;MUSCULARE 10MG;15CONP;2;R$ 32,92 ;R$ 6,58 ;R$ 26,34 ;R$ 12,35 ;1
7896212410057;30049059;13339;MYLICON GOTAS 15 ML (DIMETICONA);GOTAS 15 ML;3;R$ 69,90 ;R$ 13,98 ;R$ 55,92 ;R$ 17,13 ;3
7896094206366;30049069;18756;NAPRIX 5MG C30;;2;R$ 116,22 ;R$ 23,24 ;R$ 92,98 ;R$ 40,78 ;3
7896094202603;30049069;16045;NAPRIX A 10MG +10 MG;30 CAPSULAS;1;R$ 56,60 ;R$ 11,32 ;R$ 45,28 ;R$ 41,43 ;1
7896004714578;30043929;5364;NARIDRIN 12H.30ML.;12 H.FR C/30ML.;1;R$ 28,03 ;R$ 14,02 ;R$ 14,01 ;R$ 8,25 ;29
7896004803456;30043929;5362;NARIDRIN 15 ML.;AD FR C/ 15ML.;3;R$ 52,41 ;R$ 26,19 ;R$ 26,22 ;R$ 4,89 ;19
7891106904070;30045090;15963;NATELE;30COMP;1;R$ 46,24 ;R$ 9,25 ;R$ 36,99 ;R$ 32,70 ;1
7897848502567;30049047;21326;NATSEPT SPRAY 50ML CLOREXIDINA 10MG/ML;;5;R$ 101,55 ;R$ 44,67 ;R$ 56,88 ;R$ 4,64 ;6
7896641804588;30042099;14742;NEBACETIN;POMADA BG 15G;1;R$ 16,86 ;R$ 3,37 ;R$ 13,49 ;R$ 12,28 ;5
8902220116214;30049059;19922;NEBLOCK;5mg cx 60 comp;1;R$ 127,82 ;R$ 25,56 ;R$ 102,26 ;R$ 91,10 ;1
7896714201108;30045090;8953;NEO FOLICO (ACIDO FOLICO) 5MG;ACIDO FOLICO 5MG;5;R$ 48,70 ;R$ 24,35 ;R$ 24,35 ;R$ 2,54 ;0
7896714213446;30043939;21179;NEODIA 1,5MG 1 COMP;1,5mg cx 1 comp;15;R$ 252,60 ;R$ 126,30 ;R$ 126,30 ;R$ 2,67 ;16
7896714254784;30049045;20294;NEOLEFRIN;40mg+1mg+0,4mg/ml xpe fr 60ml;3;R$ 62,73 ;R$ 25,10 ;R$ 37,63 ;R$ 6,04 ;13
7896714265933;30049099;20654;NEOLEFRIN 20COMP;400+20+400+4mg cx 20 comp;12;R$ 209,64 ;R$ 104,76 ;R$ 104,88 ;R$ 4,83 ;11
7896714270029;30049069;15862;NEOPIRIDIN;SPRAY FR 50ML;1;R$ 29,18 ;R$ 14,59 ;R$ 14,59 ;R$ 9,11 ;4
7896714283005;30049069;7994;NEOPIRIDIN C/12 PAST.NEO QUIMICA;C/12 PASTILHA;16;R$ 118,56 ;R$ 18,50 ;R$ 100,06 ;R$ 4,75 ;59
7896641808630;30049069;17371;NEOSALDINA 30 DRAG;;24;R$ 720,00 ;R$ 144,00 ;R$ 576,00 ;R$ 22,24 ;13
7896641804663;30049069;15810;NEOSALDINA GOTAS;15 ML;1;R$ 27,55 ;R$ 0,55 ;R$ 27,00 ;R$ 20,07 ;2
7896714231143;30049099;16120;NEOSORO;30 ML;26;R$ 229,84 ;R$ 114,92 ;R$ 114,92 ;R$ 2,32 ;54
7896714225296;30049039;16049;NEOSORO H 3%;60 ML;1;R$ 19,81 ;R$ 3,96 ;R$ 15,85 ;R$ 7,97 ;2
7896714230023;30049039;15994;NEOSORO INFANTIL;30 ML;2;R$ 17,40 ;R$ 8,70 ;R$ 8,70 ;R$ 3,27 ;-1
7891106905992;30066000;16641;NEOVLAR;0,25mg+0,05mg cx 21 drg;2;R$ 13,96 ;R$ 1,40 ;R$ 12,56 ;R$ 5,07 ;48
7894916500425;30049019;8987;NEUTROFER FOLICO C/30 COMPR.;FOLICO C/30 COMPR;1;R$ 34,15 ;R$ 6,83 ;R$ 27,32 ;R$ 26,49 ;1
7891010941901;33049910;21356;NEUTROGENA B CARE HID INT 400ML;;1;R$ 25,19 ;R$ 0,00 ;R$ 25,19 ;R$ 16,21 ;0
7891010514846;33049990;19376;NEUTROGENA SUN FRESH CORPO FPS30 200ML-OUTROS;;1;R$ 42,90 ;R$ 0,00 ;R$ 42,90 ;R$ 28,22 ;3
7891010591038;33049990;20672;NEUTROGENA SUNFRES FPS50 200ML;;1;R$ 49,90 ;R$ 0,00 ;R$ 49,90 ;R$ 33,60 ;2
7896523207360;30049039;18721;NEVRALGEX;300+50+35mg cx 100 comp;4;R$ 206,64 ;R$ 103,32 ;R$ 103,32 ;R$ 7,99 ;6
7895296211215;30049099;21366;NIMESULIDA 100MG 12 COMP;100mg 1bl x 12cpr;9;R$ 131,76 ;R$ 65,88 ;R$ 65,88 ;R$ 2,91 ;3
7899095200500;30049079;16032;NISOFLAN;100MG CX 12 COMP;17;R$ 221,00 ;R$ 98,50 ;R$ 122,50 ;R$ 2,13 ;53
7899547507430;30042099;18730;NISTATINA CR VG 60G+14 APL / GEN NISTATINA;;2;R$ 31,70 ;R$ 0,00 ;R$ 31,70 ;R$ 7,00 ;8
7896112126430;30049099;21011;NISTATINA SUSP 50ML;100000ui/g sus oral fr 50ml;3;R$ 69,48 ;R$ 34,74 ;R$ 34,74 ;R$ 6,72 ;0
7896658005084;30049079;15135;NISULID (NIMESULIDA 100 MG);12 COMPRIMIDOS;1;R$ 49,70 ;R$ 9,94 ;R$ 39,76 ;R$ 36,38 ;2
7899547507454;30049066;18378;NITRATO DE MICONAZOL;20mg/g crem vag ct x 80g c/ 14 apl;3;R$ 74,61 ;R$ 37,32 ;R$ 37,29 ;R$ 9,57 ;4
7896004714196;30066000;5461;NOCICLIN C/21 COMPRIMIDO;C/21 COMPRIMIDO;6;R$ 67,68 ;R$ 22,56 ;R$ 45,12 ;R$ 2,69 ;-1
7891045008440;30066000;14851;NORDETTE 150/30MG;3 BLISTERES COM 21 DRAGEAS;2;R$ 52,32 ;R$ 10,46 ;R$ 41,86 ;R$ 19,61 ;1
7896641805929;30049099;15986;NORIPURUM FOLICO;30 COMP;1;R$ 56,76 ;R$ 11,35 ;R$ 45,41 ;R$ 42,96 ;2
7896658021121;30049099;18966;NOTUSS TSS;3,0mg/ml xpe fr 120ml+cop;1;R$ 19,10 ;R$ 3,82 ;R$ 15,28 ;R$ 12,61 ;5
7896658000560;30049077;1299;NOVACORT CREME 30 G;"CREME""ACHE""30 GR";1;R$ 30,22 ;R$ 6,04 ;R$ 24,18 ;R$ 22,77 ;3
7896658000577;30049077;1300;NOVACORT POMADA 30 G;"ACHE""30 GR POMADA";1;R$ 30,22 ;R$ 6,04 ;R$ 24,18 ;R$ 22,77 ;2
7891058001155;30049069;16777;NOVALGINA;1g cx 10 comp;2;R$ 39,82 ;R$ 7,96 ;R$ 31,86 ;R$ 15,26 ;1
7891058487096;30049069;749;NOVALGINA GOTAS 10 ML         ;10 ML  GOTAS;2;R$ 21,48 ;R$ 4,30 ;R$ 17,18 ;R$ 7,96 ;4
7891058464073;30049069;937;NOVALGINA SOL.ORAL 100 ML  *;100 ML;3;R$ 73,47 ;R$ 14,70 ;R$ 58,77 ;R$ 18,15 ;2
