Cod. Barras;NCM;Codigo;Produto;Apresentacao;Quantidade;Total Bruto;Desconto;Total Liquido;Ulti. Compra;Saldo Atual
7891109146583;;17076;HAV.TRAD.PRETO 35/36 0090 1 PAR;;1;R$ 6,00 ;R$ 3,00 ;R$ 3,00 ;R$ 6,00 ;0
7891109146606;;16481;HAV.TRAD.PRETO 39/40 0090 1 PAR;;1;R$ 6,00 ;R$ 3,00 ;R$ 3,00 ;R$ 6,00 ;0
7896862918583;30049079;19130;HIDROCLOROTIAZIDA;25mg cx 30 comp;2;R$ 8,52 ;R$ 0,00 ;R$ 8,52 ;R$ 0,77 ;5
7896212452514;30049099;14390;HIPOGLOS 45G;POMADA;2;R$ 33,00 ;R$ 6,60 ;R$ 26,40 ;R$ 13,70 ;10
7891010246846;33049990;16347;HIPOGLOS AMENDOAS 40G;40 G;1;R$ 16,50 ;R$ 3,30 ;R$ 13,20 ;R$ 11,65 ;4
7896714219301;30049099;15311;HISTAMIN 2 MG;20 COMPRIMIDOS;6;R$ 58,62 ;R$ 26,35 ;R$ 32,27 ;R$ 3,51 ;26
7897129301513;30049067;8200;HIXIZINE 25 MG.C/30 COMPR.;25 MG.C/30 COMPR.;1;R$ 40,95 ;R$ 8,19 ;R$ 32,76 ;R$ 29,18 ;1
7891104193353;30049099;788;HUMECTOL-D DRG. C/20;;1;R$ 9,33 ;R$ 1,87 ;R$ 7,46 ;R$ 6,80 ;1
3662042000058;30049099;17095;HYABAK SOL. OFT. 10ML;sol oft fr x 10ml;1;R$ 63,50 ;R$ 12,70 ;R$ 50,80 ;R$ 46,62 ;3
7896006259305;30049039;5615;HYTOS PLUS GOTAS 15 ML.;HYTOS PLUS GOTAS 15 ML.;2;R$ 50,02 ;R$ 25,00 ;R$ 25,02 ;R$ 13,71 ;3
7896006259701;30049039;5509;HYTOS PLUS XPE 100 ML.;VD C/100 ML.;3;R$ 62,88 ;R$ 12,57 ;R$ 50,31 ;R$ 13,95 ;12
7898148295159;30049029;16559;IBUPROFENO;600mg cx 20 comp;5;R$ 102,20 ;R$ 51,10 ;R$ 51,10 ;R$ 5,70 ;51
7899095236400;30049029;16651;IBUPROFENO;100mg/ml susp oral fr 20ml;11;R$ 197,45 ;R$ 98,67 ;R$ 98,78 ;R$ 2,79 ;60
7899547506839;30049029;20670;IBUPROFENO 600MG ;600mg cx 280 comp rev emb frac;1;R$ 281,37 ;R$ 140,68 ;R$ 140,69 ;R$ 89,44 ;4
7896699011433;39249000;17159;INF PROTETOR MAMILO LOLLY;;1;R$ 12,80 ;R$ 0,00 ;R$ 12,80 ;R$ 9,99 ;3
7896004705682;30049045;16936;INFRALAX;300+30+125+50mg cx 30 comp;8;R$ 272,64 ;R$ 136,32 ;R$ 136,32 ;R$ 6,37 ;1
7896007540631;96190000;14577;INTIMUS GEL ;NORMAL COM ABAS;2;R$ 5,30 ;R$ 0,00 ;R$ 5,30 ;R$ 2,37 ;23
7898049793310;30049059;16406;IVERMECTINA;6mg cx 4 comp;8;R$ 197,44 ;R$ 86,38 ;R$ 111,06 ;R$ 5,50 ;5
7896523206790;30067000;13850;K-MED GEL LUBRIFICANTE 50 GR;GEL LUBRIFICANTE;6;R$ 75,00 ;R$ 18,75 ;R$ 56,25 ;R$ 5,25 ;23
7898040321871;30059090;15885;KELO-COTE;15 G;1;R$ 152,56 ;R$ 22,56 ;R$ 130,00 ;R$ 117,46 ;2
7891182016223;33059000;20768;KOLESTON 20 PRETO;;1;R$ 18,90 ;R$ 0,00 ;R$ 18,90 ;R$ 11,85 ;2
7891182016247;33059000;20865;KOLESTON 30 CASTANHO ESCURO;;2;R$ 39,80 ;R$ 7,96 ;R$ 31,84 ;R$ 11,97 ;1
7896388920008;28363000;14782;L-DINE SOLU�AO TOPICA DE PVPI;30 ML;1;R$ 1,00 ;R$ 0,00 ;R$ 1,00 ;R$ 2,69 ;82
7896637028523;30049069;15729;LABIRIN 24MG 30 COMP;24MG CX 30 COMP;1;R$ 43,87 ;R$ 8,77 ;R$ 35,10 ;R$ 33,21 ;0
7896006291398;30049099;17797;LACRIFILM;5mg/ml sol oft fr gts 10ml;5;R$ 86,35 ;R$ 17,25 ;R$ 69,10 ;R$ 13,11 ;6
7896548113059;30049099;2175;LACRIMA PLUS COLIRIO 15 ML;PLUS 15 ML;2;R$ 40,46 ;R$ 8,10 ;R$ 32,36 ;R$ 16,10 ;1
7896094903234;30049099;11900;LACTO PURGA C/6 COMPR.;C/6 COMPR.;13;R$ 42,77 ;R$ 8,58 ;R$ 34,19 ;R$ 2,39 ;15
7898557141054;21069030;20910;LACTULIFE AMEIXA 120ML ;;2;R$ 81,60 ;R$ 20,40 ;R$ 61,20 ;R$ 9,64 ;0
7891051015210;82122010;18269;LAMINA WILKINSON 3UN;;3;R$ 27,96 ;R$ 0,00 ;R$ 27,96 ;R$ 17,54 ;5
7891058431037;30049076;1268;"LASIX   C/20 COMPR.40 MG ""HOECHST""";40 MG C/20 COMPRIMIDOS;1;R$ 17,16 ;R$ 3,43 ;R$ 13,73 ;R$ 13,10 ;1
7897947606517;21069030;18106;LAVITAN SUPLEMENTOS FR 60 DRG - LOTE: 1308839 PMC:;;3;R$ 120,00 ;R$ 60,00 ;R$ 60,00 ;R$ 8,99 ;31
7895858015688;30049099;20781;LEITE MAGNESIA PHIL 120ML;;3;R$ 30,66 ;R$ 7,65 ;R$ 23,01 ;R$ 8,94 ;-1
7895858015695;30049099;21019;LEITE MAGNESIA PHIL 350ML TRAD.;;2;R$ 35,40 ;R$ 7,08 ;R$ 28,32 ;R$ 13,37 ;0
7895858015664;30049099;20783;LEITE MAGNESIA PHIL HORT 120ML;;1;R$ 10,66 ;R$ 2,13 ;R$ 8,53 ;R$ 8,94 ;1
7891150035546;34011190;20698;LENCO UMED DOVE BABY HIDR 50UN;;1;R$ 12,20 ;R$ 0,00 ;R$ 12,20 ;R$ 6,48 ;3
7896007547913;34011900;19884;LENCO UMED HUGGIES 100DIAS C/48;;1;R$ 12,50 ;R$ 0,80 ;R$ 11,70 ;R$ 8,80 ;0
7896018703841;48182000;20697;LENCOS CLASS KLEENEX LV100 PG90;;1;R$ 5,00 ;R$ 0,00 ;R$ 5,00 ;R$ 3,30 ;1
7897316800201;30042019;18;LERIN COLIRIO 24 ML;COLIRIO 24 ML;1;R$ 15,60 ;R$ 3,12 ;R$ 12,48 ;R$ 11,42 ;0
7896112448358;30066000;16025;LEVEL;63 COMP;4;R$ 233,56 ;R$ 46,72 ;R$ 186,84 ;R$ 44,35 ;0
7896658008863;30043981;19766;LEVOID;125mcg cx 30 comp;1;R$ 18,51 ;R$ 3,70 ;R$ 14,81 ;R$ 13,61 ;1
7894916204705;30066000;2506;LEVORDIOL COMPR. C/28;;1;R$ 18,91 ;R$ 3,78 ;R$ 15,13 ;R$ 13,41 ;0
7891721019791;30043981;18063;LEVOTIROXINA SODICA;25mcg cx 30 comp;1;R$ 8,18 ;R$ 1,64 ;R$ 6,54 ;R$ 3,92 ;2
7896714230160;30049043;13745;LIDOGEL GELEIA 2% 30 GR.(LIDOCAINA);GELEIA 2%;3;R$ 50,01 ;R$ 25,02 ;R$ 24,99 ;R$ 5,42 ;0
7891010987770;33069000;21020;LISTERINE ZERO ANTICARIES 250ML;;1;R$ 14,90 ;R$ 2,98 ;R$ 11,92 ;R$ 10,27 ;0
7891058410063;30049069;1272;LOPROX SOL. 15 ML;15 ML SOLUCAO;1;R$ 36,07 ;R$ 7,21 ;R$ 28,86 ;R$ 26,74 ;1
7896862923129;30049069;19817;LORATADINA;1mg/ml xpe fr 100ml+cm;2;R$ 46,66 ;R$ 23,32 ;R$ 23,34 ;R$ 5,78 ;6
7899095200098;30049069;14793;LORITIL;10MG CX 12 COMP;14;R$ 222,04 ;R$ 103,09 ;R$ 118,95 ;R$ 2,49 ;33
7899547505252;30049069;15888;LOSARTANA POTASSICA 50MG;50MG;76;R$ 725,04 ;R$ 351,07 ;R$ 373,97 ;R$ 2,49 ;34
7896016801501;30049099;2089;LUFTAL C/20 COMPR.;CX.C/20 COMPR;2;R$ 37,82 ;R$ 7,56 ;R$ 30,26 ;R$ 14,25 ;6
7896016804915;30049099;7366;LUFTAL GOTAS 15 ML;15 ML GOTAS..;4;R$ 89,08 ;R$ 15,58 ;R$ 73,50 ;R$ 16,63 ;3
7896016804939;30049099;8664;LUFTAL MAX COMP.C/10;DIMETICONA 125 MG;1;R$ 23,03 ;R$ 4,61 ;R$ 18,42 ;R$ 17,36 ;-4
7898283814499;40151900;20279;LUVA LATEX DESCARPACK TAM M;;1;R$ 26,00 ;R$ 5,20 ;R$ 20,80 ;R$ 17,99 ;1
7898945443043;40151100;18383;LUVA LATEX PROCED.G C/100 SUPERMAX-;;1;R$ 26,00 ;R$ 0,00 ;R$ 26,00 ;R$ 18,86 ;2
7506339323160;82122010;20594;MACH3 REG CG 1X3UN;;1;R$ 17,50 ;R$ 0,00 ;R$ 17,50 ;R$ 14,81 ;2
7895296216012;30049067;18569;MALEATO DE ENALAPRIL;5mg cx 30 comp;1;R$ 18,97 ;R$ 9,48 ;R$ 9,49 ;R$ 4,55 ;0
7896112126225;30049067;21055;MALEATO DE ENALAPRIL 10MG 30 COMP;10mg cx 30 comp;2;R$ 21,69 ;R$ 7,64 ;R$ 14,05 ;R$ 1,73 ;0
7896699026574;39249000;20932;MAMAD BIG COLOR 330 ML AZ BL ;;1;R$ 19,90 ;R$ 0,00 ;R$ 19,90 ;R$ 13,51 ;1
7896699026598;39249000;20933;MAMAD BIG COLOR 330 ML RS;;1;R$ 19,90 ;R$ 0,00 ;R$ 19,90 ;R$ 13,51 ;1
7898007677300;30049099;16686;MANITOL 20% 500ML EQUIPLEX;;1;R$ 22,50 ;R$ 0,00 ;R$ 22,50 ;R$ 14,52 ;0
7898040325237;30049099;21076;MARESIS BABY 100ML;baby sol spray fr 100ml;1;R$ 44,53 ;R$ 8,91 ;R$ 35,62 ;R$ 33,99 ;0
7898283815182;63079010;19346;MASCARA DESCART.ELASTICA C/50 DESCARPACK-;;1;R$ 11,50 ;R$ 0,00 ;R$ 11,50 ;R$ 8,99 ;2
7896548111727;30045090;2178;MAXIDEX COLIRIO;COLIRIO 5 ML;3;R$ 24,18 ;R$ 3,22 ;R$ 20,96 ;R$ 5,90 ;2
7896548111987;30045090;2179;MAXITROL COLIRIO 5 ML;5 ML;3;R$ 49,98 ;R$ 9,99 ;R$ 39,99 ;R$ 12,72 ;6
7896637023115;30049069;13855;MECLIN 25 MG.C/15 COMPR.;25MG CX 15 COMP                                   ;1;R$ 20,67 ;R$ 4,13 ;R$ 16,54 ;R$ 15,97 ;1
7891317439033;30049079;15749;MELOCOX 15 MG;10 COMPRIMIDOS;1;R$ 33,88 ;R$ 6,78 ;R$ 27,10 ;R$ 25,57 ;1
7895296282109;30049099;16412;MELOXICAM;15mg cx 10 comp rev;2;R$ 60,96 ;R$ 30,48 ;R$ 30,48 ;R$ 5,52 ;12
7891721238086;30049079;13028;MELOXICAM 15 MG.C/10 COMP. MERCK;GENERICO MERCK;12;R$ 442,32 ;R$ 210,10 ;R$ 232,22 ;R$ 6,45 ;5
7891317421861;30049079;20989;MELOXICAM 7,5MG 10 COMP;7,5mg cx 10 comp;1;R$ 18,22 ;R$ 3,64 ;R$ 14,58 ;R$ 4,83 ;2
7897572000100;30066000;2009;MERCILON COMPR. C/21;CX C/21;1;R$ 42,80 ;R$ 8,56 ;R$ 34,24 ;R$ 32,10 ;1
7896094901148;30049047;9661;MERTHIOLATE 30 ML ;NOVA FORMULA 30 ML;5;R$ 84,70 ;R$ 16,95 ;R$ 67,75 ;R$ 12,93 ;0
7896714223131;30049099;17108;MESALAZINA;800mg cx 30 comp rev;3;R$ 246,87 ;R$ 148,11 ;R$ 98,76 ;R$ 30,57 ;-5
7896004754123;30043939;19409;MICROPIL CPR REV 1X63-SIMILAR;;1;R$ 48,32 ;R$ 9,66 ;R$ 38,66 ;R$ 38,45 ;0
7891106905961;30066000;16383;MICROVLAR;C/21;15;R$ 115,95 ;R$ 23,25 ;R$ 92,70 ;R$ 5,89 ;12
7896658000089;34049021;19265;MILLAR POM;pom derm bg x 30g;1;R$ 41,56 ;R$ 8,31 ;R$ 33,25 ;R$ 43,50 ;1
78905108;30049099;16955;MINANCORA POM 30G;;3;R$ 27,93 ;R$ 0,00 ;R$ 27,93 ;R$ 7,18 ;5
7899640807277;30049099;20507;MINILAX  C 7 BISN;;1;R$ 34,63 ;R$ 6,93 ;R$ 27,70 ;R$ 26,91 ;4
7896714251066;30049049;19744;MIORRELAX;300+50+35mg cx 30 comp;1;R$ 14,29 ;R$ 7,14 ;R$ 7,15 ;R$ 3,79 ;1
7896637023665;30049039;14774;MIOSAN;10MG CX 10 COMP;1;R$ 16,13 ;R$ 3,23 ;R$ 12,90 ;R$ 12,99 ;1
7896637025096;30049039;16175;MIOSAN CAF ;15 COMPRIMIDOS;1;R$ 21,75 ;R$ 4,35 ;R$ 17,40 ;R$ 17,53 ;3
7896676432992;30049099;18545;MIRUGELL COLIRIO 5ML;colirio fr 5ml;2;R$ 33,00 ;R$ 3,30 ;R$ 29,70 ;R$ 17,04 ;3
7897337702270;30049069;14230;MODURETIC 25/2,5;COMPRIMIDO;2;R$ 26,12 ;R$ 5,22 ;R$ 20,90 ;R$ 10,22 ;4
7897337702386;30049069;14231;MODURETIC 50/5;COMPRIMIDO;1;R$ 21,80 ;R$ 4,36 ;R$ 17,44 ;R$ 15,56 ;5
7898934966478;33019010;17189;MOPH DERME LOCAO OLEOSA  A.G.E 100ML;;4;R$ 48,00 ;R$ 12,00 ;R$ 36,00 ;R$ 3,95 ;28
7896212429738;30049069;11975;MOTILIUM 10 MG.C/30 COMPR.;C/2 BLISTERS DE 15 COMPRIM;1;R$ 24,43 ;R$ 4,89 ;R$ 19,54 ;R$ 17,65 ;1
7896472501823;30049099;18412;MULTIGRIP;400+4+4mg 2bl x 10 cap;9;R$ 199,62 ;R$ 99,81 ;R$ 99,81 ;R$ 4,29 ;32
7898148297542;30042099;15283;MUPIROCINA POMADA DERMATOLOGICA;20MG /G;1;R$ 34,29 ;R$ 6,86 ;R$ 27,43 ;R$ 13,29 ;6
7891317432362;30049039;16018;MUSCULARE 10MG;15CONP;1;R$ 15,77 ;R$ 3,15 ;R$ 12,62 ;R$ 12,35 ;1
7896094201637;30049099;15276;MUVINLAX;20 SACHES X 14G;1;R$ 36,20 ;R$ 7,24 ;R$ 28,96 ;R$ 27,41 ;0
7891268404029;30049099;1375;MYLANTA PLUS LIQUIDO 240 ML TRAD.;LIQ.240 ML PFIZER TRAD.;1;R$ 28,47 ;R$ 5,69 ;R$ 22,78 ;R$ 22,67 ;2
7896094206380;30049069;18742;NAPRIX 10MG C/30 COMP NOVO;;1;R$ 58,12 ;R$ 11,62 ;R$ 46,50 ;R$ 42,54 ;1
7896094206366;30049069;18756;NAPRIX 5MG C30;;1;R$ 58,12 ;R$ 11,62 ;R$ 46,50 ;R$ 40,78 ;3
7896094201811;30049069;15309;NAPRIX A;10+5MG CX 30 CAP;1;R$ 54,26 ;R$ 10,85 ;R$ 43,41 ;R$ 39,72 ;2
7896714214405;30049029;17176;NAPROXENO SODICO;550mg cx 10 comp rev;1;R$ 18,21 ;R$ 9,10 ;R$ 9,11 ;R$ 5,97 ;0
7896269900983;30049079;7240;NARAMIG 2,5 MG.C/04 COMPR. GLAXO;C/04 COMPR.2,5 MG  GLAXO;1;R$ 18,95 ;R$ 3,79 ;R$ 15,16 ;R$ 14,59 ;2
7896004714578;30043929;5364;NARIDRIN 12H.30ML.;12 H.FR C/30ML.;3;R$ 80,61 ;R$ 40,32 ;R$ 40,29 ;R$ 8,25 ;29
7896004803456;30043929;5362;NARIDRIN 15 ML.;AD FR C/ 15ML.;1;R$ 16,74 ;R$ 8,37 ;R$ 8,37 ;R$ 4,89 ;19
7891106904070;30045090;15963;NATELE;30COMP;2;R$ 88,64 ;R$ 17,72 ;R$ 70,92 ;R$ 32,70 ;1
7896094201460;30043939;11664;NATIFA C/28 COMP 1 MG ESTRADIOL;ESTRADIOL 1 MG;1;R$ 50,20 ;R$ 10,04 ;R$ 40,16 ;R$ 35,22 ;0
7899898601269;21069030;17318;NATUCLER;C\60 FLAC;1;R$ 111,61 ;R$ 55,80 ;R$ 55,81 ;R$ 26,79 ;6
7896641804588;30042099;14742;NEBACETIN;POMADA BG 15G;6;R$ 97,02 ;R$ 19,38 ;R$ 77,64 ;R$ 12,28 ;5
7898301059369;90192020;19911;NEBULIZADOR G-TECH MODELO NEBCOM V;;2;R$ 270,00 ;R$ 15,00 ;R$ 255,00 ;R$ 89,00 ;0
7898301059796;90192020;20091;NEBULIZADOR G-TECH MODELO NEBCOM V BRANCO;;1;R$ 150,00 ;R$ 15,00 ;R$ 135,00 ;R$ 84,99 ;6
7896714201108;30045090;8953;NEO FOLICO (ACIDO FOLICO) 5MG;ACIDO FOLICO 5MG;1;R$ 9,33 ;R$ 4,66 ;R$ 4,67 ;R$ 2,54 ;0
7896714233840;30049069;18978;NEOCOPAN;6,667+333,4mg/ml sol fr gts 20ml;12;R$ 161,40 ;R$ 32,28 ;R$ 129,12 ;R$ 6,68 ;7
7896714233833;30049069;21014;NEOCOPAN 20 COMP;10+250mg cx 20 comp rev;1;R$ 14,10 ;R$ 2,82 ;R$ 11,28 ;R$ 9,62 ;0
7896714254784;30049045;20294;NEOLEFRIN;40mg+1mg+0,4mg/ml xpe fr 60ml;2;R$ 36,18 ;R$ 18,08 ;R$ 18,10 ;R$ 6,04 ;13
7896714265933;30049099;20654;NEOLEFRIN 20COMP;400+20+400+4mg cx 20 comp;19;R$ 310,08 ;R$ 146,88 ;R$ 163,20 ;R$ 4,83 ;11
7896714270029;30049069;15862;NEOPIRIDIN;SPRAY FR 50ML;1;R$ 27,97 ;R$ 5,59 ;R$ 22,38 ;R$ 9,11 ;4
7896714283005;30049069;7994;NEOPIRIDIN C/12 PAST.NEO QUIMICA;C/12 PASTILHA;9;R$ 63,99 ;R$ 11,36 ;R$ 52,63 ;R$ 4,75 ;59
7896641808630;30049069;17371;NEOSALDINA 30 DRAG;;29;R$ 853,18 ;R$ 164,64 ;R$ 688,54 ;R$ 22,24 ;13
7896641804663;30049069;15810;NEOSALDINA GOTAS;15 ML;2;R$ 52,50 ;R$ 10,50 ;R$ 42,00 ;R$ 20,07 ;2
7896714231143;30049099;16120;NEOSORO;30 ML;33;R$ 279,51 ;R$ 139,92 ;R$ 139,59 ;R$ 2,32 ;54
7896714230023;30049039;15994;NEOSORO INFANTIL;30 ML;2;R$ 16,26 ;R$ 8,12 ;R$ 8,14 ;R$ 3,27 ;-1
7891106905992;30066000;16641;NEOVLAR;0,25mg+0,05mg cx 21 drg;5;R$ 33,45 ;R$ 5,36 ;R$ 28,09 ;R$ 5,07 ;48
7896641809170;30049069;20472;NESINA 25MG 30COMP.;25mg cx 30 comp rev;2;R$ 176,30 ;R$ 35,26 ;R$ 141,04 ;R$ 66,73 ;-1
7894916500333;30049019;9023;NEUTROFER 300 MG.C/30 COMPR.;300MG FR C/30 COMP;1;R$ 43,16 ;R$ 8,63 ;R$ 34,53 ;R$ 32,38 ;0
7894916500425;30049019;8987;NEUTROFER FOLICO C/30 COMPR.;FOLICO C/30 COMPR;1;R$ 32,72 ;R$ 6,54 ;R$ 26,18 ;R$ 26,49 ;1
7894916500296;30049019;7307;NEUTROFER GOTAS 30 ML 250 MG/ML;250 MG.GOTAS 30 ML;1;R$ 44,99 ;R$ 4,50 ;R$ 40,49 ;R$ 36,39 ;2
7891010514846;33049990;19376;NEUTROGENA SUN FRESH CORPO FPS30 200ML-OUTROS;;2;R$ 87,00 ;R$ 8,70 ;R$ 78,30 ;R$ 28,22 ;3
7896523207360;30049039;18721;NEVRALGEX;300+50+35mg cx 100 comp;4;R$ 198,08 ;R$ 99,04 ;R$ 99,04 ;R$ 7,99 ;6
7896004704043;30049099;20457;NIMESULIDA GOTAS 15ML;50mg fr 15ml;2;R$ 44,76 ;R$ 15,67 ;R$ 29,09 ;R$ 6,07 ;0
7898148293681;30042099;17809;NISTATINA;100mui/ml sus or fr cgt 50ml;1;R$ 22,52 ;R$ 11,26 ;R$ 11,26 ;R$ 6,09 ;4
7896112126430;30049099;21011;NISTATINA SUSP 50ML;100000ui/g sus oral fr 50ml;2;R$ 46,28 ;R$ 23,14 ;R$ 23,14 ;R$ 6,72 ;0
7896004713977;30049099;20785;NISTATINA SUSP 50ML GERMED;100mui sus oral fr 50ml+cgt;1;R$ 24,93 ;R$ 12,46 ;R$ 12,47 ;R$ 6,91 ;1
7896658005084;30049079;15135;NISULID (NIMESULIDA 100 MG);12 COMPRIMIDOS;1;R$ 47,64 ;R$ 9,53 ;R$ 38,11 ;R$ 36,38 ;2
7899547507454;30049066;18378;NITRATO DE MICONAZOL;20mg/g crem vag ct x 80g c/ 14 apl;2;R$ 47,70 ;R$ 23,84 ;R$ 23,86 ;R$ 9,57 ;4
7896004714196;30066000;5461;NOCICLIN C/21 COMPRIMIDO;C/21 COMPRIMIDO;2;R$ 21,62 ;R$ 4,32 ;R$ 17,30 ;R$ 2,69 ;-1
7896070603271;30049069;1623;NOOTROPIL 800 MG C/30 COMPR;CX.C/30 COMP.;1;R$ 32,94 ;R$ 6,59 ;R$ 26,35 ;R$ 25,78 ;1
7891045008440;30066000;14851;NORDETTE 150/30MG;3 BLISTERES COM 21 DRAGEAS;1;R$ 25,08 ;R$ 5,02 ;R$ 20,06 ;R$ 19,61 ;1
7896641805912;30049099;15855;NORIPURUM;30 COMPRIMIDOS;1;R$ 52,09 ;R$ 10,42 ;R$ 41,67 ;R$ 41,14 ;1
7896641801839;30049099;878;NORIPURUM AMP.2 ML INTRAMUSCULAR;2 ML X 5 AMPOLAS  IM;5;R$ 68,75 ;R$ 13,75 ;R$ 55,00 ;R$ 10,41 ;18
7896658000560;30049077;1299;NOVACORT CREME 30 G;"CREME""ACHE""30 GR";1;R$ 28,44 ;R$ 5,69 ;R$ 22,75 ;R$ 22,77 ;3
7896658000577;30049077;1300;NOVACORT POMADA 30 G;"ACHE""30 GR POMADA";1;R$ 28,44 ;R$ 5,69 ;R$ 22,75 ;R$ 22,77 ;2
7891058001155;30049069;16777;NOVALGINA;1g cx 10 comp;3;R$ 54,57 ;R$ 10,92 ;R$ 43,65 ;R$ 15,26 ;1
7891058464073;30049069;937;NOVALGINA SOL.ORAL 100 ML  *;100 ML;3;R$ 71,34 ;R$ 14,28 ;R$ 57,06 ;R$ 18,15 ;2
7896658002953;30041012;7928;NOVAMOX 2X  100 ML  400 MG/57 MG;"2X""100 ML"" 400MG/57MG";1;R$ 97,67 ;R$ 19,53 ;R$ 78,14 ;R$ 71,50 ;2
7896658002939;30041012;9908;NOVAMOX 2X C/20 COMPR;875MG+125MG COM VER CT FR X20;2;R$ 220,52 ;R$ 44,10 ;R$ 176,42 ;R$ 80,72 ;1
7899620910485;30039079;19151;NOVOPRAZOL 20MG C/56 COMP (+) - GLOBO;;2;R$ 64,10 ;R$ 32,04 ;R$ 32,06 ;R$ 4,23 ;11
7894650079027;38089199;18262;OFF SPRAY REPELENTE 100ML;;1;R$ 9,50 ;R$ 0,00 ;R$ 9,50 ;R$ 9,68 ;0
7896548197677;30049099;15965;OFTANE;10ML;1;R$ 29,09 ;R$ 0,00 ;R$ 29,09 ;R$ 31,58 ;2
7899640805013;30039099;20701;OHDE 2000UI 30 COMP;2000ui cx 30 comp MO;1;R$ 48,20 ;R$ 9,64 ;R$ 38,56 ;R$ 35,88 ;1
7896112101673;30049099;21038;OLEO MINERAL 100ML;fr c/ 100ml;3;R$ 44,58 ;R$ 22,29 ;R$ 22,29 ;R$ 4,29 ;3
7899095240162;30049069;19903;OMENAX;20mg cx 56 cap;4;R$ 123,00 ;R$ 61,52 ;R$ 61,48 ;R$ 5,74 ;7
7898060134147;30039079;19931;OMEPRAZOL;20mg cx 28 cap;11;R$ 201,52 ;R$ 100,76 ;R$ 100,76 ;R$ 1,99 ;2
7896548199435;33079000;18723;OPTI FREE EXPRESS 355+120ML+PORTA LENTE-REFERENCIA;;1;R$ 44,88 ;R$ 0,00 ;R$ 44,88 ;R$ 32,61 ;3
7896004737287;30049099;19780;ORLISTATE;120mg 4bl x 21 cap;1;R$ 295,54 ;R$ 147,77 ;R$ 147,77 ;R$ 117,13 ;0
7893454212012;30045090;11278;OSSOTRAT-D (CARBONATO CALCIO 600+D);CARBONATO DE CALCIO 600+D C/600;2;R$ 127,96 ;R$ 63,98 ;R$ 63,98 ;R$ 16,06 ;1
7896422513265;30045050;20530;OSTEONUTRI 600MG+400MG 30COMP;600mg+400ui fr 30 comp rev;2;R$ 107,72 ;R$ 21,54 ;R$ 86,18 ;R$ 40,10 ;1
7506339391329;96190000;20203;PAMP SUPERSEC PCTAO G 26UN;;5;R$ 92,50 ;R$ 0,00 ;R$ 92,50 ;R$ 18,68 ;17
7506339391312;96190000;20204;PAMP SUPERSEC PCTAO M 30UN;;7;R$ 129,50 ;R$ 0,00 ;R$ 129,50 ;R$ 18,68 ;0
7506339391305;96190000;20205;PAMP SUPERSEC PCTAO P 34UN;;1;R$ 18,50 ;R$ 0,00 ;R$ 18,50 ;R$ 18,68 ;2
7506339391336;96190000;20206;PAMP SUPERSEC PCTAO XG 22UN;;1;R$ 18,50 ;R$ 0,00 ;R$ 18,50 ;R$ 17,48 ;1
7899095220805;30045090;16281;PANTODEX;30G;3;R$ 53,34 ;R$ 26,67 ;R$ 26,67 ;R$ 6,28 ;9
7896112400448;21069030;20944;PANTOGAR NEO 60CAPS;NEO fr 60 cap;1;R$ 107,00 ;R$ 21,40 ;R$ 85,60 ;R$ 72,81 ;0
7896181918424;30049099;19920;PANTOPRAZOL;20mg cx 28 comp rev;2;R$ 113,50 ;R$ 56,76 ;R$ 56,74 ;R$ 21,51 ;0
7896112132073;30049069;20340;PANTOPRAZOL;40mg cx 28 comp rev;2;R$ 109,00 ;R$ 54,50 ;R$ 54,50 ;R$ 9,64 ;1
7899095256729;30049099;20733;PANTOPRAZOL 40MG C/28 COMP REV GEN ;;4;R$ 308,44 ;R$ 154,24 ;R$ 154,20 ;R$ 10,26 ;0
7898148295142;30049045;18097;PARACETAMOL 750MG 12 COMP;750MG 12 COMP;1;R$ 167,54 ;R$ 83,77 ;R$ 83,77 ;R$ 43,26 ;12
7896112147312;30049045;21001;PARACETAMOL GOTAS 15ML;200mg/ml sol oral fr gts 15ml;7;R$ 64,51 ;R$ 32,28 ;R$ 32,23 ;R$ 1,98 ;10
7896004722344;30049045;18026;PARACETAMOL+CLORIDRATO DE PSEUDOEFE;cx 2bl x 12 comp rev;1;R$ 12,50 ;R$ 2,50 ;R$ 10,00 ;R$ 5,98 ;7
7896548140581;30045090;15454;PATANOL S;2,5 ML;1;R$ 56,54 ;R$ 11,31 ;R$ 45,23 ;R$ 43,88 ;1
7898158690401;30049049;20948;PEDIDERM SHAMPOO 100ML;0,2mg shampoo fr 100ml;3;R$ 56,10 ;R$ 18,70 ;R$ 37,40 ;R$ 6,84 ;1
7896902209749;33071000;19343;PEDRA HUME SPRAY 30ML - FARMAX;;1;R$ 5,00 ;R$ 0,00 ;R$ 5,00 ;R$ 4,05 ;2
7891024179925;33069000;15927;PERIOGARDE;250ML;5;R$ 137,50 ;R$ 11,00 ;R$ 126,50 ;R$ 21,98 ;8
7895296254014;30049099;19053;PERLUMES;150mg inj 1 amp x 1ml;1;R$ 11,43 ;R$ 2,29 ;R$ 9,14 ;R$ 5,49 ;-1
7898100243112;30049099;17322;PHITOSS XPE AD/PED C/100ML (BRAST);;1;R$ 39,28 ;R$ 19,64 ;R$ 19,64 ;R$ 8,49 ;-1
